URL,리뷰내용,업소명
https://m.place.naver.com/restaurant/93245461/review/visitor,너무 맛있어요!! 진짜 자주 오는 곳이에요,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"배달 이용하다 궁금해서 매장들렀어요. 매장은 작지만 테라스도 있어서 조용히 이용하기 맞춤이네요. 키오스크 주문이고 카운터가 따로 없어서 무인카페 분위기도 나요^^
브런치 맛집이에요..",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"예약하고 왔더니 바로 음식이 준비되어있어 감동였어요. 카페도 아기자기하고 뷰도 좋아서 너무 즐거웠어요. 음식 다 너무 맛있었구요, 가족끼리 너무행복한 이벤트가 됐어요. 자주 올것같네요^^",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"맛있을거같아요! 이런곳이있는지 몰랐네요!!!
샌드위치 맛집같아요!!",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"재료도 정말 신선하고, 바질맛이 너무 좋아요",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"자극적이지않은 맛이라, 자꾸만 가게되는곳이예요❣️",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,여행가기전 차에서 간단하게 먹고싶어서 브런치플래터 포장해서 갔어요 ! 이 메뉴는 처음 먹어보는데 너무 맛있었어요 ㅠㅠ 소세지랑 토마토소스 너무 잘어울리고 리코타 샐러드 짱이에요 .. 🩷🩷 칸이 나누어져있어서 편하게 든든하게 잘먹었답니다 💖 초코쿠키도 진짜 넘 맛있었습니다 자주 생각날거같아요 😻😻,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,어떻게 이런조화가... 맛잘알 ㅠㅠ 존맛이에요,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"완전맛있게잘먹었어요 ㅎㅎ 샌드위치도 너무맛있고 커피까지~~
진짜친구랑 너무즐거운시간보내고갑니다.",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"정말 지인추천으로 알게된곳인데~
매장도 너무이쁘고 샌드위치도 너무맛있네요!",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"정말 샌드위치랑 커피가 너무맛있네요 ㅠㅠ
매장에서먹고 나갈때 또 포장해서갑니다.",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,리뷰를 안 쓸 수가 없는 퀄리티와 맛입니다..🥹🥹💕 눈 뜨자마자 고은별 생각나서 할 일 후딱 끝내고 먹으러왔어요 !! 구운버섯샐러드는 처음인데 여기는 샐러드도 맛있네요>_< 자주자주 올게요 사장님 🌼🤍,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"정말맛있게 잘먹었습니다!!
샌드위치가 정말 신선하고좋네요!",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,항상 배달로만 먹다가 홀 직접 와서 먹었는대 직원분도 친절하시고 샌드위치도 맛있게 먹었습니다~,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"항상 매장에서 먹다가 과제하는데 자꾸 생각나서 포장해서 왔어요 ! 유린기샐러스파스타 너무너무 맛있고 포장해서 먹었는데도 치킨이 바삭바삭하고 넘 맛있었어용 😻😻 소스도 새콤달콤해서 너무 좋았어요
그리구 바질불고기 샌드위치는 항상 너무 맛있게 먹고있는데 역시 넘 맛있었습니당 🩷
시험기간에 든든하고 기분좋게 먹어서 너무 좋았어요
맛있는 음식 항상 너무 감사합니다🫰🏻🤍😶‍🌫️💭🫶🏻",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"치아바타가 정말 맛있어요!
미리 아기랑 가겠다고 예약했는데 먼저 아기의자 없다고 연락도 주시고 사장님이 친절해요",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"여러지역에 살고있는 친구들과 오랜만에 모여 식사하는 자리인데 아침일찍 모일 수 있는 브런치가게가 많이 없더라구요
메뉴 미리 예약하고 방문하니 바로 준비된 음식을 먹을 수 있어서 감동이었습니다
편하게 이야기하기 너무 좋아요",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,부모님께 한 번 사 드렸는데 좋아하셔서 종종 사먹어요.,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"평일 점심에 혼자 브런치 먹고싶을 때 종종와요 ㅎㅎ
치아바타 자체가 맛있어서 샌드위치가 너무 맛있어요
같이 마시는 커피도 궁합이 좋아요
오늘따라 빵이 너무 맛있어서 치아바타 추가로 포장 구매하고 갑니닿ㅎ",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"첫 방문~5월 이벤트 세트를 선택했다고 생각하고 결제했는데, 그게 아니어서 취소하고 재결제~
그런데…카카오페이로 처음 결제해봤다가 취소과정이 까다로움ㅜㅜ 직원분도 이런 경우는 처음ㅜㅜ
직원분이 매우 친절하고 침착하게 잘 해결해내심~
사장님 통화하며 신속하게 취소/재결제 대 마치고, 할인이벤트로 전환~~
아내와 아이들 함께 가서 이거저거 많이 시켰는데, 할인도 받고, 친절한 분 덕분에 기분도 좋고, 더 맛있네요^^
다음에 또 올게요~ 친절한 직원분 완죤 감사합니다^^",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,저번에 먹고 반해서 또 시켰어요🫶🏻.. 사장님 진짜 감사합니다 너무너무 행복하게 맛있는 음식 먹구 갑미다🎀🩷 유린기샐러드파스타 강추에요 ㅠㅠ 다들 꼭 한번 드셔보세요 !,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,오늘로 두번째 방문입니다! 어쩌다 한번 찾아와서 맛본 후에 너무 맛있어서 메뉴 도장깨기 하려고 또 왔어요:) 아쉬움 없이 시켰는데 시킨 메뉴가 어쩜 하나 같이 다 맛있어요😭👍 다음 번에 또 오겠습니다ㅎㅎ,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"파니니💛 너무 맛있어요 겉바속촉!! 단짠단짠해서
계속 손이 가요~아이들도 좋아할것같아요~!쿠키 또한 딱 제가 좋아하는 맛입니다😭 쿠키가 너무 딱딱하지 않아서 더 맛있어요!!
파니니랑 쿠키 꼭꼭 먹으세요~!!",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,친절하시고 맛도 맛나고 ㅋㅋ 진짜 감사합니다 ㅋ,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,지나가면서자주봤지만처음와봤어요. 한번꼭와보고싶었는대 역시바운하길잘했내요. 보기만큼맛도좋았어요~,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,든든한 샌드위치 필요할 때 찾습니드,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"여자친구와 브런치 먹으러 왔어요~~
카페 분위기도 너무 좋고 브런치도 너무 맛있었어요~
유린기 샐러드 파스타 궁금해서 주문해봤는데 새콤하고 입맛돋구는 맛이었어요~~ 또 생각나네욤",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"친구랑 같이 건강식 먹고싶어 고은별에서 포장해왔어요!
진짜 싹싹 다먹었어요ㅠㅠ 너어무 맛있었어요 구운버섯샐러드 정말 추천드립니다 또 먹고싶어요",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"단골이에요
너무 맛있어요",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"종종 아침먹으러 오는데요, 매장이 항상 청결하고 음식도 신선해요~! 단호박 스프 정말 맛있구요. 건강하고 맛있게 먹고 있습니다.",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"구운야채랑, 야채가 같이 있어서 더 건강한데 맛있음!!",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,예전부터 즐겨 먹던 고은별 샌드위치! 매장도 생겨서 너무 좋네요 ㅎㅎ 맛도 여전히 맛있어요!,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,모든 메뉴 다 먹어봤는데 하나하나 다 맛있네요,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"너무 맛있어용!ㅎㅎㅎ
재료들 모두 신선하구 잘 어울려요!
불고기, 리코타 최공!

번창하세욤...^^",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,배달로 몇번 시켜 먹었다가 매장으로 먹으러 와봤어요~~ 여기 진짜 너무 맛있어요,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,자주 오는 맛집입니다 ㅎㅎ 바질 불고기는 항상 맛있고 유린기 샐러드 파스타도 너무 맛있어요 🥹 구운버섯 샐러드 처음 시켜보는데 진짜...너무 맛있어요 꼭 드셔보세요! 또 오겠습니당❤️😍,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"지인이 먹고 추천해줬어요~
직접 만든 파니니~^_^ 냠냠 먹어볼게요 ㅎㅎ",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,바질을 워낙 좋아해서 바질파스타를 찾다가 사무실에서 시켰는데 펼쳐놓고 보니 색감이 너무 예뻐서 먹기가 아깝더라구요ㅎㅎ 예전에 불고기 치아바타도 먹어본 적 있어서 기대하고 시켰는데 역시나 맛있게 잘 먹었습니다~ 단호박 수프도 부드럽고 치즈도 들어가 있는 것인지 고소하더라구요! 씹히는 단호박도 좋았습니당^^),고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,스파게티도 김치볶음밥도 넘넘 맛있었어요,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,샌드위치도 맛있는데 디저트도 맛있어요 ㅠㅠ,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,플래터랑 단호박스프 좋아요!!,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"맛있어서 자주 오는 곳이에요! 진짜 맛있어요!
인테리어도 좋고 조용해서 대화하기 좋아요:)",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"급하게 먹어서..사진이 포장한 사진 뿐이라서 아쉽지만 너무 맛있었습니다 계속 생각나는 맛입니다😭
푸실리가 딱딱하지도 않고 딱 좋은 식감에 야채도 푸짐하게 들어있어서 즐거운 저녁먹었어요~!👍👍",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,유린기샐러드파스타 맛이 미쳤는데요..🥹🥹💓 샌드위치랑 단호박스프는 올 때 마다 먹는 디폴트 멘 에요!! 강추 🍀🖤 오늘두 잘 먹고 갑니당 감사합니다❤️💞,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,맛잇어욥,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"치아바타 샌드위치 엄청 맛있고요~!!
단호박 스프 최애 맛집이에요 진짜 여기가 제일 맛있어요~💕",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"또 고은별입니당...
불고기, 빵 모두 정말 맛있어용..ㅠㅠ
재료는 너무 신선하구...
일하시는 분들도 정말 친절하세용♡

또 오겠숩니당",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,항상 너무 맛있어요 🥺 오리 샐러드 플래터 처음으로 먹어봤는데 구성이 정말 알차요 >< 2명에서 샌드위치랑 함께 먹으니까 아주 든든합니다! 바질 불고기 샌드위치는 꼭 드세요 🩷,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,샌드위치 너무 맛있게 먹고갑니다:),고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"가족과 첫 방문
넘 맛난 샌드위치와 스프에 놀랬어요^^
또 방문 예정",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"맛있어요^^
이것만 먹게되네요
단골입니다♡",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,여기 단호박수프 넘맛있어요 ㅎㅎ,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"아.. 음식이 너무 잘 나오고 맛있었는데 나오자마자 허겁지겁 먹느라 사진을 못 찍었어요! 다양한 구성이 있어서 일행과 함께 다양하게 시켜놓고 먹을 수 있어서 좋았고, 비건인에게도 선택지가 있어서 좋았습니다! 매장 분위기도 오붓하고 따뜻한 분위기여서 좋아요!",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"집근처 브런치카페 찾다가 발견했는데
인테리어도 예쁘고 후기도 많아서 왔는데
너무 평안하고 분위기도 좋아요!
안그래도 바질파스타에 요즘 빠졌는데 너무 맛있어요!",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,또 방문했어요~! 진짜 너무 맛있었습니다 햄이랑 바질이랑 너무 잘어울려서 행복한 점심이었습니다! 진짜 행복했어요 매장도 깔끔하고 좋았습니다 다음에는 가족분들과 와도 너무 좋을것같아요!,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,"단골입니다🩷
항상 너무 맛있고 직원분들도 친절하세요 ><
방문하시면 바질 불고기 샌드위치 꼭 드셔보세요
추천합니다 😋🤍",고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,몇번째 오는건지 모르겠는 애정맛집🫶🏻 특히 아이와 함께 먹기 좋은 메뉴가 많아서 오게 되는 것 같아요! 샐러드 플래터와 단호박스프는 매번 시키는데 정말 구성이 알차고 맛있어요! 아이가 먹어도 부담없어 좋구요! 매장 내부도 깔끔하고 노란 인테리어도 예뻐서 밥먹고 아이 사진 찍어주기도 좋아요ㅋㅋ,고은별
https://m.place.naver.com/restaurant/93245461/review/visitor,밝고 다양한 메뉴,고은별
